lake,year,AF
nhdhr_91594833,2004,0.11914857024608001
nhdhr_91594833,2005,0.18551667656905405
nhdhr_91594833,2006,0.19154735696019282
nhdhr_91594833,2007,0.08265820721694234
nhdhr_91594833,2008,0.13509356328623598
nhdhr_91594833,2009,0.057335958484775254
nhdhr_91594833,2010,0.21231113131885934
nhdhr_91594833,2011,0.0980287475110308
nhdhr_91594833,2012,0.12182858718018807
nhdhr_91594833,2013,0.20648944101143496
nhdhr_91594833,2014,0.17255563576582061
nhdhr_91594833,2015,0.1532963618669705
nhdhr_91594833,2016,0.16572267932990328
nhdhr_91594833,2017,0.159531659039002
nhdhr_91594833,2018,0.26171652948136664
nhdhr_91594833,2019,0.1738696300473463
nhdhr_91595565,1979,0.2375767100022221
nhdhr_91595565,1980,0.27415670611943704
nhdhr_91595565,1981,0.2695468081191449
nhdhr_91595565,1982,0.27350474904582184
nhdhr_91595565,1983,0.27717217089902696
nhdhr_91595565,1984,0.2503636776853269
nhdhr_91595565,1985,0.2680791901782804
nhdhr_91595565,1986,0.2909365103132213
nhdhr_91595565,1987,0.2920769652963388
nhdhr_91595565,1988,0.2912078553274905
nhdhr_91595565,1989,0.27983437654096377
nhdhr_91595565,1990,0.2380250090308177
nhdhr_91595565,1991,0.29285611327126465
nhdhr_91595565,1992,0.26189650344913845
nhdhr_91595565,1993,0.2403537381914624
nhdhr_91595565,1994,0.29513593645712444
nhdhr_91595565,1995,0.25729271722270153
nhdhr_91595565,1996,0.29824227199320763
nhdhr_91595565,1997,0.25859051054454674
nhdhr_91595565,1998,0.2625774961670424
nhdhr_91595565,1999,0.2077589520650809
nhdhr_91595565,2000,0.23891281086007843
nhdhr_91595565,2001,0.2654857278787889
nhdhr_91595565,2002,0.28236519056893117
nhdhr_91595565,2003,0.31878267889333844
nhdhr_91595565,2004,0.1806305105276348
nhdhr_91595565,2005,0.24680413351743882
nhdhr_91595565,2006,0.32206500885179556
nhdhr_91595565,2007,0.26598440778706567
nhdhr_91595565,2008,0.22854069176749914
nhdhr_91595565,2009,0.2335250002699171
nhdhr_91595565,2010,0.2162296721095594
nhdhr_91595565,2011,0.28734765753502767
nhdhr_91595565,2012,0.27250137723666107
nhdhr_91595565,2013,0.28006441119562697
nhdhr_91595565,2014,0.27799659079199324
nhdhr_91595565,2015,0.1949764046980294
nhdhr_91595565,2016,0.2649820241334272
nhdhr_91595565,2017,0.24756551945048766
nhdhr_91595565,2018,0.3162389212153936
nhdhr_91595565,2019,0.29061151590972645
nhdhr_91595713,1979,0.36336223536229234
nhdhr_91595713,1980,0.3585254965477256
nhdhr_91595713,1981,0.34818187070691253
nhdhr_91595713,1982,0.3838941671087822
nhdhr_91595713,1983,0.37000790511392195
nhdhr_91595713,1984,0.3845943720204339
nhdhr_91595713,1985,0.38532190304491404
nhdhr_91595713,1986,0.3947722724816217
nhdhr_91595713,1987,0.3773794535439098
nhdhr_91595713,1988,0.4026507429603725
nhdhr_91595713,1989,0.4108192731915223
nhdhr_91595713,1990,0.39905983069036854
nhdhr_91595713,1991,0.38588614649077196
nhdhr_91595713,1992,0.3484345991713059
nhdhr_91595713,1993,0.33821301835036927
nhdhr_91595713,1994,0.36717045212975186
nhdhr_91595713,1995,0.37634861379768497
nhdhr_91595713,1996,0.3972380858507064
nhdhr_91595713,1997,0.41806314540915
nhdhr_91595713,1998,0.38671925111879885
nhdhr_91595713,1999,0.3505706513293182
nhdhr_91595713,2000,0.36246025056201037
nhdhr_91595713,2001,0.4240344090941197
nhdhr_91595713,2002,0.3417042255385485
nhdhr_91595713,2003,0.36421568199669563
nhdhr_91595713,2004,0.32639210249995754
nhdhr_91595713,2005,0.35187598528279873
nhdhr_91595713,2006,0.3961596250783822
nhdhr_91595713,2007,0.40136880421166177
nhdhr_91595713,2008,0.3912656127713139
nhdhr_91595713,2009,0.3370010495947339
nhdhr_91595713,2010,0.37329182256272475
nhdhr_91595713,2011,0.4001668644424449
nhdhr_91595713,2012,0.3656247804049706
nhdhr_91595713,2013,0.3958783818750666
nhdhr_91595713,2014,0.3734094736130925
nhdhr_91595713,2015,0.3807501978772976
nhdhr_91595713,2016,0.35143348519904977
nhdhr_91595713,2017,0.3235619394862849
nhdhr_91595713,2018,0.40462277182337997
nhdhr_91595713,2019,0.3874422061736271
nhdhr_91595755,1979,0.22436364390405023
nhdhr_91595755,1980,0.19165986300706186
nhdhr_91595755,1981,0.23174145693412593
nhdhr_91595755,1982,0.22986014477017622
nhdhr_91595755,1983,0.1956269950645174
nhdhr_91595755,1984,0.1868564698775844
nhdhr_91595755,1985,0.21372770983795633
nhdhr_91595755,1986,0.19555121291822736
nhdhr_91595755,1987,0.27264674300000186
nhdhr_91595755,1988,0.2266947315063907
nhdhr_91595755,1989,0.24888623918931682
nhdhr_91595755,1990,0.19821475164692098
nhdhr_91595755,1991,0.21808671719741549
nhdhr_91595755,1992,0.22555978226307888
nhdhr_91595755,1993,0.16893616272328157
nhdhr_91595755,1994,0.23150412176133298
nhdhr_91595755,1995,0.2216846191168612
nhdhr_91595755,1996,0.1936054943236902
nhdhr_91595755,1997,0.2063141867421608
nhdhr_91595755,1998,0.22354744366084253
nhdhr_91595755,1999,0.20273935572858032
nhdhr_91595755,2000,0.18954628972029725
nhdhr_91595755,2001,0.21529725258602644
nhdhr_91595755,2002,0.22523603020755398
nhdhr_91595755,2003,0.23637524493040224
nhdhr_91595755,2004,0.20924247570154958
nhdhr_91595755,2005,0.22005613699102974
nhdhr_91595755,2006,0.24092746644908603
nhdhr_91595755,2007,0.25917863317269424
nhdhr_91595755,2008,0.19922813588434535
nhdhr_91595755,2009,0.2112093774197297
nhdhr_91595755,2010,0.1951373114007656
nhdhr_91595755,2011,0.1757013680473048
nhdhr_91595755,2012,0.20877686869455683
nhdhr_91595755,2013,0.2394097901477308
nhdhr_91595755,2014,0.23210739459917515
nhdhr_91595755,2015,0.20140558016506435
nhdhr_91595755,2016,0.22835472995743658
nhdhr_91595755,2017,0.2290987536242795
nhdhr_91595755,2018,0.26331776305503485
nhdhr_91595755,2019,0.21953178881687788
nhdhr_91595845,1979,0.3155212553414616
nhdhr_91595845,1980,0.32188907907234954
nhdhr_91595845,1981,0.2802727202089611
nhdhr_91595845,1982,0.32325120887822734
nhdhr_91595845,1983,0.3343361849024416
nhdhr_91595845,1984,0.31851618570190393
nhdhr_91595845,1985,0.30151508081711215
nhdhr_91595845,1986,0.3226244090418722
nhdhr_91595845,1987,0.3315657995544902
nhdhr_91595845,1988,0.3361574220340941
nhdhr_91595845,1989,0.3236742356123767
nhdhr_91595845,1990,0.3225022977465796
nhdhr_91595845,1991,0.3090338278948072
nhdhr_91595845,1992,0.304287990157398
nhdhr_91595845,1993,0.304513477238744
nhdhr_91595845,1994,0.2978399494895551
nhdhr_91595845,1995,0.3186869077377923
nhdhr_91595845,1996,0.31857409839971346
nhdhr_91595845,1997,0.33823350979598965
nhdhr_91595845,1998,0.32396903656603404
nhdhr_91595845,1999,0.3119849331809939
nhdhr_91595845,2000,0.31824082792698355
nhdhr_91595845,2001,0.30648493379232167
nhdhr_91595845,2002,0.3005403331049029
nhdhr_91595845,2003,0.29647658797789067
nhdhr_91595845,2004,0.2998040823123448
nhdhr_91595845,2005,0.30395527202829475
nhdhr_91595845,2006,0.3262686178514563
nhdhr_91595845,2007,0.3484396692337999
nhdhr_91595845,2008,0.30190165207846836
nhdhr_91595845,2009,0.3410648879259319
nhdhr_91595845,2010,0.29158347586652045
nhdhr_91595845,2011,0.310160882687468
nhdhr_91595845,2012,0.2677211448421622
nhdhr_91595845,2013,0.322787644716307
nhdhr_91595845,2014,0.30399517584433666
nhdhr_91595845,2015,0.28211329838899973
nhdhr_91595845,2016,0.32190683265859893
nhdhr_91595845,2017,0.30847696668931024
nhdhr_91595845,2018,0.3319449028445367
nhdhr_91595845,2019,0.331757777878704
nhdhr_91595863,1979,0.24698285367284095
nhdhr_91595863,1980,0.30032788441076974
nhdhr_91595863,1981,0.27457791752843663
nhdhr_91595863,1982,0.2739909919896291
nhdhr_91595863,1983,0.276675309475771
nhdhr_91595863,1984,0.2995132386061269
nhdhr_91595863,1985,0.2838288915082289
nhdhr_91595863,1986,0.2671917817561524
nhdhr_91595863,1987,0.2940013503463225
nhdhr_91595863,1988,0.32630925296367935
nhdhr_91595863,1989,0.2950768799879955
nhdhr_91595863,1990,0.2783102905973035
nhdhr_91595863,1991,0.3090009363342966
nhdhr_91595863,1992,0.25283352501347456
nhdhr_91595863,1993,0.257324151067954
nhdhr_91595863,1994,0.29542293210591797
nhdhr_91595863,1995,0.32154357401131306
nhdhr_91595863,1996,0.3073542718520783
nhdhr_91595863,1997,0.29898412933319857
nhdhr_91595863,1998,0.312936897732454
nhdhr_91595863,1999,0.2696021005601336
nhdhr_91595863,2000,0.28387030108523564
nhdhr_91595863,2001,0.2923237424316608
nhdhr_91595863,2002,0.29249587851549796
nhdhr_91595863,2003,0.3523579484223133
nhdhr_91595863,2004,0.2528558599113889
nhdhr_91595863,2005,0.3179910717904957
nhdhr_91595863,2006,0.32602269921828936
nhdhr_91595863,2007,0.3139437145219168
nhdhr_91595863,2008,0.2781968595743484
nhdhr_91595863,2009,0.3074542044252788
nhdhr_91595863,2010,0.2646614925773435
nhdhr_91595863,2011,0.3344712269249722
nhdhr_91595863,2012,0.2956662892678988
nhdhr_91595863,2013,0.2945796740611855
nhdhr_91595863,2014,0.3214526356631303
nhdhr_91595863,2015,0.3036860599542921
nhdhr_91595863,2016,0.2730535080595041
nhdhr_91595863,2017,0.3064693954408904
nhdhr_91595863,2018,0.32920143055573964
nhdhr_91595863,2019,0.30488204270807756
nhdhr_91595965,1979,0.39884267713493626
nhdhr_91595965,1980,0.39395010060529784
nhdhr_91595965,1981,0.37197109982616
nhdhr_91595965,1982,0.4120015818426747
nhdhr_91595965,1983,0.39510315982758853
nhdhr_91595965,1984,0.4100153816454241
nhdhr_91595965,1985,0.39585063515626473
nhdhr_91595965,1986,0.40637032075520746
nhdhr_91595965,1987,0.40939151243810423
nhdhr_91595965,1988,0.42041641369754035
nhdhr_91595965,1989,0.39682773402772953
nhdhr_91595965,1990,0.36025196568075335
nhdhr_91595965,1991,0.3949098286982838
nhdhr_91595965,1992,0.3826171627195843
nhdhr_91595965,1993,0.3943984106866049
nhdhr_91595965,1994,0.3856899606748638
nhdhr_91595965,1995,0.4406516149901435
nhdhr_91595965,1996,0.4157160575001613
nhdhr_91595965,1997,0.41824324393377293
nhdhr_91595965,1998,0.4073078785017815
nhdhr_91595965,1999,0.385697752074478
nhdhr_91595965,2000,0.34582223283742475
nhdhr_91595965,2001,0.3935249260811679
nhdhr_91595965,2002,0.39523414053848605
nhdhr_91595965,2003,0.41834172558865795
nhdhr_91595965,2004,0.3649346475496119
nhdhr_91595965,2005,0.380575186687208
nhdhr_91595965,2006,0.38741785614155494
nhdhr_91595965,2007,0.42753150509134197
nhdhr_91595965,2008,0.4019227364766389
nhdhr_91595965,2009,0.36360603002120057
nhdhr_91595965,2010,0.37113659003022975
nhdhr_91595965,2011,0.4050044923119473
nhdhr_91595965,2012,0.33939988153533607
nhdhr_91595965,2013,0.42682926447544983
nhdhr_91595965,2014,0.36891046583085363
nhdhr_91595965,2015,0.3603927132612434
nhdhr_91595965,2016,0.41871367601432924
nhdhr_91595965,2017,0.3940561424495509
nhdhr_91595965,2018,0.42034265026552387
nhdhr_91595965,2019,0.41607421342784345
nhdhr_91596605,1979,0.09032683066542149
nhdhr_91596605,1980,0.14026189887852433
nhdhr_91596605,1981,0.10732583268991497
nhdhr_91596605,1982,0.11235150799970185
nhdhr_91596605,1983,0.1257145382677315
nhdhr_91596605,1984,0.1652576816628751
nhdhr_91596605,1985,0.13195314162368682
nhdhr_91596605,1986,0.10035993427253449
nhdhr_91596605,1987,0.14797137129751822
nhdhr_91596605,1988,0.1581925737268624
nhdhr_91596605,1989,0.10604702737705901
nhdhr_91596605,1990,0.15873320844835684
nhdhr_91596605,1991,0.13053786331888131
nhdhr_91596605,1992,0.07978899757486645
nhdhr_91596605,1993,0.10812340598145609
nhdhr_91596605,1994,0.09866398337650258
nhdhr_91596605,1995,0.09573091219559521
nhdhr_91596605,1996,0.10979648034118998
nhdhr_91596605,1997,0.11307353023900475
nhdhr_91596605,1998,0.1434998582888598
nhdhr_91596605,1999,0.11913036024940123
nhdhr_91596605,2000,0.13765525911435042
nhdhr_91596605,2001,0.13740234778765403
nhdhr_91596605,2002,0.09887421463704409
nhdhr_91596605,2003,0.14176787963746437
nhdhr_91596605,2004,0.10129694015977043
nhdhr_91596605,2005,0.11533142699830214
nhdhr_91596605,2006,0.1377548604590231
nhdhr_91596605,2007,0.11592946901153948
nhdhr_91596605,2008,0.12249645869897122
nhdhr_91596605,2009,0.15139432410801357
nhdhr_91596605,2010,0.15367260121615847
nhdhr_91596605,2011,0.13820855276479707
nhdhr_91596605,2012,0.15334370119887072
nhdhr_91596605,2013,0.11796998000533465
nhdhr_91596605,2014,0.1546435032158491
nhdhr_91596605,2015,0.13122493079613676
nhdhr_91596605,2016,0.09881691713760081
nhdhr_91596605,2017,0.12768531033166633
nhdhr_91596605,2018,0.1012719950427238
nhdhr_91596605,2019,0.11321345898920862
nhdhr_91597015,1979,3.131403509242324e-4
nhdhr_91597015,1980,4.0996630101256414e-5
nhdhr_91597015,1981,1.7508702966820896e-4
nhdhr_91597015,1982,3.066645032752028e-5
nhdhr_91597015,1983,0
nhdhr_91597015,1984,2.2914132338545898e-5
nhdhr_91597015,1985,1.4497237526052168e-4
nhdhr_91597015,1986,0
nhdhr_91597015,1987,3.6007103966661196e-4
nhdhr_91597015,1988,6.155141465162745e-4
nhdhr_91597015,1989,8.939420702879407e-4
nhdhr_91597015,1990,0
nhdhr_91597015,1991,3.647248679094038e-4
nhdhr_91597015,1992,1.0725607283033993e-4
nhdhr_91597015,1993,1.5576070991668751e-4
nhdhr_91597015,1994,1.6626979166624062e-4
nhdhr_91597015,1995,5.919864542893592e-4
nhdhr_91597015,1996,7.813597950906106e-6
nhdhr_91597015,1997,1.452916896199016e-4
nhdhr_91597015,1998,2.1290108561843429e-4
nhdhr_91597015,1999,1.582678634490918e-4
nhdhr_91597015,2000,1.3734171107248366e-4
nhdhr_91597015,2001,7.29652827408067e-4
nhdhr_91597015,2002,2.210177680555962e-4
nhdhr_91597015,2003,9.926040287612497e-5
nhdhr_91597015,2004,9.557711700791794e-6
nhdhr_91597015,2005,1.3519453654598407e-4
nhdhr_91597015,2006,2.5183327722323783e-4
nhdhr_91597015,2007,1.8950408168198874e-4
nhdhr_91597015,2008,0
nhdhr_91597015,2009,0
nhdhr_91597015,2010,1.1851983665861634e-4
nhdhr_91597015,2011,0
nhdhr_91597015,2012,0
nhdhr_91597015,2013,0
nhdhr_91597015,2014,1.680183085322883e-4
nhdhr_91597015,2015,3.7563059133342706e-4
nhdhr_91597015,2016,2.1008858016188496e-4
nhdhr_91597015,2017,2.587727318200782e-4
nhdhr_91597015,2018,0
nhdhr_91597015,2019,1.9887570545749594e-4
nhdhr_91597267,1979,0.08816399167749137
nhdhr_91597267,1980,0.09473262334585654
nhdhr_91597267,1981,0.09190781264776582
nhdhr_91597267,1982,0.09485722985792332
nhdhr_91597267,1983,0.10752627789402246
nhdhr_91597267,1984,0.1288935934683147
nhdhr_91597267,1985,0.05649458819526932
nhdhr_91597267,1986,0.11205506095817555
nhdhr_91597267,1987,0.0663557383755546
nhdhr_91597267,1988,0.11517092880654385
nhdhr_91597267,1989,0.1410565680785603
nhdhr_91597267,1990,0.09519783813671374
nhdhr_91597267,1991,0.14096942449751526
nhdhr_91597267,1992,0.05898400894887387
nhdhr_91597267,1993,0.07838450986437503
nhdhr_91597267,1994,0.07847179891301284
nhdhr_91597267,1995,0.09668158189386769
nhdhr_91597267,1996,0.12262777765579606
nhdhr_91597267,1997,0.0978708965791924
nhdhr_91597267,1998,0.12420132971251116
nhdhr_91597267,1999,0.08949916724750015
nhdhr_91597267,2000,0.07634118074156789
nhdhr_91597267,2001,0.14469745400943404
nhdhr_91597267,2002,0.0965145087650311
nhdhr_91597267,2003,0.10858148437388743
nhdhr_91597267,2004,0.056492253773295115
nhdhr_91597267,2005,0.10256397009335752
nhdhr_91597267,2006,0.09768670378969652
nhdhr_91597267,2007,0.06683114784420235
nhdhr_91597267,2008,0.06159849241415673
nhdhr_91597267,2009,0.027223431195428766
nhdhr_91597267,2010,0.08157466969638191
nhdhr_91597267,2011,0.08344721430747921
nhdhr_91597267,2012,0.07415243347865581
nhdhr_91597267,2013,0.08871383442447255
nhdhr_91597267,2014,0.09822070322012807
nhdhr_91597267,2015,0.0822278855180238
nhdhr_91597267,2016,0.1262345855662968
nhdhr_91597267,2017,0.09704544845763703
nhdhr_91597267,2018,0.12585888730567796
nhdhr_91597267,2019,0.12451545885319257
nhdhr_91597877,1979,0.10263224368293503
nhdhr_91597877,1980,0.1284213948158281
nhdhr_91597877,1981,0.12343321555072903
nhdhr_91597877,1982,0.11611649512598655
nhdhr_91597877,1983,0.12116693376480078
nhdhr_91597877,1984,0.15994792447407807
nhdhr_91597877,1985,0.08806343298874636
nhdhr_91597877,1986,0.11529310494817002
nhdhr_91597877,1987,0.14197733574402335
nhdhr_91597877,1988,0.14895244368482832
nhdhr_91597877,1989,0.19197631165579065
nhdhr_91597877,1990,0.12964137798180586
nhdhr_91597877,1991,0.17861579156575336
nhdhr_91597877,1992,0.04457739328920556
nhdhr_91597877,1993,0.09835877029993875
nhdhr_91597877,1994,0.09182792172492454
nhdhr_91597877,1995,0.13433390652972327
nhdhr_91597877,1996,0.13767171028520903
nhdhr_91597877,1997,0.0945669453343081
nhdhr_91597877,1998,0.17321404037944196
nhdhr_91597877,1999,0.11518020302927887
nhdhr_91597877,2000,0.08830298553454982
nhdhr_91597877,2001,0.11714908227708444
nhdhr_91597877,2002,0.14089885498744903
nhdhr_91597877,2003,0.16726170682919636
nhdhr_91597877,2004,0.08494664431425486
nhdhr_91597877,2005,0.1384000402441847
nhdhr_91597877,2006,0.1560784122894369
nhdhr_91597877,2007,0.07073611424794737
nhdhr_91597877,2008,0.09245498825045578
nhdhr_91597877,2009,0.03194615488035802
nhdhr_91597877,2010,0.10857664545568288
nhdhr_91597877,2011,0.09980165148463148
nhdhr_91597877,2012,0.10435658287744888
nhdhr_91597877,2013,0.13969820251237802
nhdhr_91597877,2014,0.14844565668698242
nhdhr_91597877,2015,0.13292825872613606
nhdhr_91597877,2016,0.18455062523513174
nhdhr_91597877,2017,0.1377959689825958
nhdhr_91597877,2018,0.1715656126682483
nhdhr_91597877,2019,0.1522762100565607
nhdhr_91681839,1979,0.2047205690481297
nhdhr_91681839,1980,0.1748089887889667
nhdhr_91681839,1981,0.189339101828503
nhdhr_91681839,1982,0.18825676945517061
nhdhr_91681839,1983,0.20526075264416913
nhdhr_91681839,1984,0.19578170496060193
nhdhr_91681839,1985,0.1728370676429485
nhdhr_91681839,1986,0.20112674927248392
nhdhr_91681839,1987,0.20325374453494524
nhdhr_91681839,1988,0.2104953030736648
nhdhr_91681839,1989,0.24003082040040055
nhdhr_91681839,1990,0.21409976956371365
nhdhr_91681839,1991,0.17261642181163364
nhdhr_91681839,1992,0.18625989671507837
nhdhr_91681839,1993,0.18002394872249983
nhdhr_91681839,1994,0.1921118385544315
nhdhr_91681839,1995,0.22638389142054777
nhdhr_91681839,1996,0.18645916314508754
nhdhr_91681839,1997,0.208859290297312
nhdhr_91681839,1998,0.20583784684222559
nhdhr_91681839,1999,0.20360477120299958
nhdhr_91681839,2000,0.1804888626490661
nhdhr_91681839,2001,0.21462891274830959
nhdhr_91681839,2002,0.18491876295527637
nhdhr_91681839,2003,0.24347908374101357
nhdhr_91681839,2004,0.15359362222289002
nhdhr_91681839,2005,0.1919183971726924
nhdhr_91681839,2006,0.22170896700293857
nhdhr_91681839,2007,0.19034554255966632
nhdhr_91681839,2008,0.16486809430542845
nhdhr_91681839,2009,0.1852619595737351
nhdhr_91681839,2010,0.16149967385929542
nhdhr_91681839,2011,0.20785370919172133
nhdhr_91681839,2012,0.1782074648384613
nhdhr_91681839,2013,0.15313853520589452
nhdhr_91681839,2014,0.2389542760857573
nhdhr_91681839,2015,0.14836012318196237
nhdhr_91681839,2016,0.19845487181540755
nhdhr_91681839,2017,0.18517412647505838
nhdhr_91681839,2018,0.216561152620909
nhdhr_91681839,2019,0.19316260431203922
nhdhr_91684449,1979,0.017142506677269045
nhdhr_91684449,1980,0.04267389687694501
nhdhr_91684449,1981,0.012032416515432775
nhdhr_91684449,1982,0.02832741009545266
nhdhr_91684449,1983,0.007347293172706088
nhdhr_91684449,1984,0.017103081504604774
nhdhr_91684449,1985,0.023065653395541875
nhdhr_91684449,1986,0.04068184282469191
nhdhr_91684449,1987,0.011613433057655225
nhdhr_91684449,1988,0.009645787788776275
nhdhr_91684449,1989,0.025744394014187353
nhdhr_91684449,1990,0.02616070580136608
nhdhr_91684449,1991,0.03776317262663606
nhdhr_91684449,1992,0.041659820647064874
nhdhr_91684449,1993,0.007753249140893581
nhdhr_91684449,1994,0.018910105609133417
nhdhr_91684449,1995,0.06017885772742904
nhdhr_91684449,1996,0.06498365357257382
nhdhr_91684449,1997,0.05039454831906552
nhdhr_91684449,1998,0.0343015304610554
nhdhr_91684449,1999,0.00951690418877278
nhdhr_91684449,2000,0.010004965694625313
nhdhr_91684449,2001,0.03688412338007993
nhdhr_91684449,2002,0.014744640699500634
nhdhr_91684449,2003,0.034600138100490355
nhdhr_91684449,2004,0.03570489811629187
nhdhr_91684449,2005,0.019023604735381297
nhdhr_91684449,2006,0.0118373492764277
nhdhr_91684449,2007,0.023382098090897658
nhdhr_91684449,2008,0.0055774539841270425
nhdhr_91684449,2009,0.030264894369989373
nhdhr_91684449,2010,0.021174997419122057
nhdhr_91684449,2011,0.025013469678162085
nhdhr_91684449,2012,0.025461403321991795
nhdhr_91684449,2013,0.006564838717561259
nhdhr_91684449,2014,0.02604828726557401
nhdhr_91684449,2015,0.012858558602446285
nhdhr_91684449,2016,0.01529816195156761
nhdhr_91684449,2017,0.025037100006431785
nhdhr_91684449,2018,0.027146879430839686
nhdhr_91684449,2019,0.018112950875539782
nhdhr_91684979,1979,0.3059632994751142
nhdhr_91684979,1980,0.37216658520612206
nhdhr_91684979,1981,0.35279981361008744
nhdhr_91684979,1982,0.2754206230426022
nhdhr_91684979,1983,0.33588288984911496
nhdhr_91684979,1984,0.31203640976350144
nhdhr_91684979,1985,0.34026738645291493
nhdhr_91684979,1986,0.2982077261281883
nhdhr_91684979,1987,0.3320637631007735
nhdhr_91684979,1988,0.3239366386381426
nhdhr_91684979,1989,0.362861086087428
nhdhr_91684979,1990,0.32475632747751976
nhdhr_91684979,1991,0.3776701328676177
nhdhr_91684979,1992,0.25555412898648366
nhdhr_91684979,1993,0.30093837798064405
nhdhr_91684979,1994,0.3749273036889725
nhdhr_91684979,1995,0.34079575277968654
nhdhr_91684979,1996,0.35039381450085644
nhdhr_91684979,1997,0.3751291573623778
nhdhr_91684979,1998,0.3854073922429306
nhdhr_91684979,1999,0.3006713058811956
nhdhr_91684979,2000,0.33687105167946046
nhdhr_91684979,2001,0.3485201015585787
nhdhr_91684979,2002,0.3589312491035901
nhdhr_91684979,2003,0.3003473252762486
nhdhr_91684979,2004,0.25230379819417054
nhdhr_91684979,2005,0.26120797425292747
nhdhr_91684979,2006,0.29605779897515777
nhdhr_91684979,2007,0.24521671167085676
nhdhr_91684979,2008,0.2728201421577852
nhdhr_91684979,2009,0.26514442043336633
nhdhr_91684979,2010,0.31614510160325576
nhdhr_91684979,2011,0.3102571921569311
nhdhr_91684979,2012,0.22997526288356077
nhdhr_91684979,2013,0.32794362792109016
nhdhr_91684979,2014,0.3454069977827928
nhdhr_91684979,2015,0.30906444729434174
nhdhr_91684979,2016,0.3161806450729264
nhdhr_91684979,2017,0.3595554036300369
nhdhr_91684979,2018,0.4321558309423752
nhdhr_91684979,2019,0.34321856167695186
nhdhr_91685475,1979,0.26304510235289663
nhdhr_91685475,1980,0.32775777699562514
nhdhr_91685475,1981,0.25263919018903763
nhdhr_91685475,1982,0.34231746979358957
nhdhr_91685475,1983,0.2977415455942837
nhdhr_91685475,1984,0.2428794465243392
nhdhr_91685475,1985,0.30288622265431653
nhdhr_91685475,1986,0.2910938156650155
nhdhr_91685475,1987,0.3060622241754058
nhdhr_91685475,1988,0.3001456746484462
nhdhr_91685475,1989,0.32867334488785727
nhdhr_91685475,1990,0.2954139504262849
nhdhr_91685475,1991,0.32257507270878183
nhdhr_91685475,1992,0.27724707927883196
nhdhr_91685475,1993,0.2659317306782944
nhdhr_91685475,1994,0.3198224290610182
nhdhr_91685475,1995,0.3273461314404324
nhdhr_91685475,1996,0.3663036549721571
nhdhr_91685475,1997,0.2865674972698457
nhdhr_91685475,1998,0.2865994934564798
nhdhr_91685475,1999,0.25125342594686095
nhdhr_91685475,2000,0.3211283151188954
nhdhr_91685475,2001,0.3090699122721815
nhdhr_91685475,2002,0.2177948615581369
nhdhr_91685475,2003,0.24857156029603594
nhdhr_91685475,2004,0.22039643208408183
nhdhr_91685475,2005,0.22501732760596485
nhdhr_91685475,2006,0.2588632987619517
nhdhr_91685475,2007,0.21723128696356098
nhdhr_91685475,2008,0.2309623982119577
nhdhr_91685475,2009,0.21200885793400454
nhdhr_91685475,2010,0.24336095197197033
nhdhr_91685475,2011,0.3062395797420284
nhdhr_91685475,2012,0.2145240388086308
nhdhr_91685475,2013,0.30259753900134306
nhdhr_91685475,2014,0.3169740012217723
nhdhr_91685475,2015,0.2876883722353469
nhdhr_91685475,2016,0.27628551893696845
nhdhr_91685475,2017,0.29204704412346477
nhdhr_91685475,2018,0.3827384672027597
nhdhr_91685475,2019,0.2636210864921751
nhdhr_91686757,1979,0.19570202078951285
nhdhr_91686757,1980,0.21621168909955135
nhdhr_91686757,1981,0.17774615275789774
nhdhr_91686757,1982,0.20304897852563747
nhdhr_91686757,1983,0.2256091218814041
nhdhr_91686757,1984,0.19501415329254657
nhdhr_91686757,1985,0.21073026943926193
nhdhr_91686757,1986,0.20082253608444908
nhdhr_91686757,1987,0.2173745833160204
nhdhr_91686757,1988,0.20132099500911418
nhdhr_91686757,1989,0.22626017509142732
nhdhr_91686757,1990,0.2054763649762027
nhdhr_91686757,1991,0.2178262570476811
nhdhr_91686757,1992,0.19031080350477456
nhdhr_91686757,1993,0.19093623886787656
nhdhr_91686757,1994,0.19913749768545846
nhdhr_91686757,1995,0.22133842848416777
nhdhr_91686757,1996,0.21875685305197606
nhdhr_91686757,1997,0.19800756714210377
nhdhr_91686757,1998,0.2030885983223336
nhdhr_91686757,1999,0.18378395204175385
nhdhr_91686757,2000,0.20772391225107648
nhdhr_91686757,2001,0.20394556396574132
nhdhr_91686757,2002,0.18762321897137685
nhdhr_91686757,2003,0.19575403141174524
nhdhr_91686757,2004,0.19811641966838642
nhdhr_91686757,2005,0.1916742178828084
nhdhr_91686757,2006,0.19691915391114206
nhdhr_91686757,2007,0.1904578385040729
nhdhr_91686757,2008,0.15319380629358467
nhdhr_91686757,2009,0.1635437810774205
nhdhr_91686757,2010,0.18458238000243601
nhdhr_91686757,2011,0.212050951943049
nhdhr_91686757,2012,0.17452998148762555
nhdhr_91686757,2013,0.209388899606951
nhdhr_91686757,2014,0.19884667523447655
nhdhr_91686757,2015,0.18767596024703823
nhdhr_91686757,2016,0.17827421343524275
nhdhr_91686757,2017,0.19380081920149655
nhdhr_91686757,2018,0.22132589484832554
nhdhr_91686757,2019,0.20036252447307254
nhdhr_91687083,1979,NA
nhdhr_91687083,1980,NA
nhdhr_91687083,1981,0.3025186323918528
nhdhr_91687083,1982,NA
nhdhr_91687083,1983,0.2645722918762014
nhdhr_91687083,1984,NA
