lake,year,obs_epi,obs_hypo,obs_mixed
nhdhr_120019864,1980,0,0,0
nhdhr_120019864,1981,1,1,0
nhdhr_120019864,1982,0,0,0
nhdhr_120019864,1983,0,0,0
nhdhr_120019864,1984,0,0,0
nhdhr_120019864,1985,0,0,0
nhdhr_120019864,1986,10,10,2
nhdhr_120019864,1987,3,3,2
nhdhr_120019864,1988,0,0,0
nhdhr_120019864,1989,0,0,0
nhdhr_120019864,1990,0,0,0
nhdhr_120019864,1991,4,4,0
nhdhr_120019864,1992,0,0,0
nhdhr_120019864,1993,4,4,0
nhdhr_120019864,1994,0,0,0
nhdhr_120019864,1995,0,0,0
nhdhr_120019864,1996,4,4,0
nhdhr_120019864,1997,0,0,0
nhdhr_120019864,1998,5,5,0
nhdhr_120019864,1999,3,3,0
nhdhr_120019864,2000,0,0,0
nhdhr_120019864,2001,2,2,0
nhdhr_120019864,2002,0,0,0
nhdhr_120019864,2003,2,2,0
nhdhr_120019864,2004,0,0,0
nhdhr_120019864,2005,0,0,0
nhdhr_120019864,2006,0,0,0
nhdhr_120019864,2007,0,0,0
nhdhr_120019864,2008,1,1,0
nhdhr_120019864,2009,4,4,0
nhdhr_120019864,2010,5,5,1
nhdhr_120019864,2011,4,4,0
nhdhr_120019864,2012,4,4,0
nhdhr_120019864,2013,0,0,0
nhdhr_120019864,2014,4,4,0
nhdhr_120019864,2015,4,4,0
nhdhr_120019864,2016,4,4,0
nhdhr_120019864,2017,4,4,0
nhdhr_120019864,2018,0,0,0
nhdhr_120019864,2019,0,0,0
nhdhr_120019913,1979,0,0,0
nhdhr_120019913,1980,0,0,0
nhdhr_120019913,1981,1,1,0
nhdhr_120019913,1982,0,0,0
nhdhr_120019913,1983,0,0,0
nhdhr_120019913,1984,0,0,0
nhdhr_120019913,1985,0,0,0
nhdhr_120019913,1986,0,0,0
nhdhr_120019913,1987,0,0,0
nhdhr_120019913,1988,0,0,0
nhdhr_120019913,1989,0,0,0
nhdhr_120019913,1990,0,0,0
nhdhr_120019913,1991,0,0,0
nhdhr_120019913,1992,1,1,0
nhdhr_120019913,1993,3,3,1
nhdhr_120019913,1994,4,4,1
nhdhr_120019913,1995,4,4,1
nhdhr_120019913,1996,5,5,1
nhdhr_120019913,1997,9,9,1
nhdhr_120019913,1998,3,3,0
nhdhr_120019913,1999,3,3,0
nhdhr_120019913,2000,5,5,0
nhdhr_120019913,2001,4,4,0
nhdhr_120019913,2002,4,4,0
nhdhr_120019913,2003,0,0,0
nhdhr_120019913,2004,0,0,0
nhdhr_120019913,2005,0,0,0
nhdhr_120019913,2006,0,0,0
nhdhr_120019913,2007,0,0,0
nhdhr_120019913,2008,0,0,0
nhdhr_120019913,2009,0,0,0
nhdhr_120019913,2010,0,0,0
nhdhr_120019913,2011,0,0,0
nhdhr_120019913,2012,0,0,0
nhdhr_120019913,2013,0,0,0
nhdhr_120019913,2014,0,0,0
nhdhr_120019913,2015,0,0,0
nhdhr_120019913,2016,0,0,0
nhdhr_120019913,2017,0,0,0
nhdhr_120019913,2018,0,0,0
nhdhr_120019913,2019,0,0,0
nhdhr_120019932,1979,0,0,0
nhdhr_120019932,1980,0,0,0
nhdhr_120019932,1981,0,0,0
nhdhr_120019932,1982,0,0,0
nhdhr_120019932,1983,0,0,0
nhdhr_120019932,1984,0,0,4
nhdhr_120019932,1985,0,0,0
nhdhr_120019932,1986,0,0,0
nhdhr_120019932,1987,0,0,0
nhdhr_120019932,1988,0,0,0
nhdhr_120019932,1989,0,0,0
nhdhr_120019932,1990,0,0,0
nhdhr_120019932,1991,0,0,0
nhdhr_120019932,1992,0,0,2
nhdhr_120019932,1993,0,0,0
nhdhr_120019932,1994,0,0,0
nhdhr_120019932,1995,0,0,0
nhdhr_120019932,1996,0,0,1
nhdhr_120019932,1997,0,0,0
nhdhr_120019932,1998,0,0,0
nhdhr_120019932,1999,0,0,0
nhdhr_120019932,2000,0,0,0
nhdhr_120019932,2001,0,0,0
nhdhr_120019932,2002,0,0,0
nhdhr_120019932,2003,0,0,0
nhdhr_120019932,2004,4,4,1
nhdhr_120019932,2005,0,0,0
nhdhr_120019932,2006,0,0,0
nhdhr_120019932,2007,1,1,0
nhdhr_120019932,2008,0,0,0
nhdhr_120019932,2009,0,0,0
nhdhr_120019932,2010,0,0,0
nhdhr_120019932,2011,0,0,0
nhdhr_120019932,2012,0,0,0
nhdhr_120019932,2013,0,0,0
nhdhr_120019932,2014,0,0,0
nhdhr_120019932,2015,5,5,0
nhdhr_120019932,2016,6,6,0
nhdhr_120019932,2017,5,5,0
nhdhr_120019932,2018,4,4,0
nhdhr_120019932,2019,0,0,0
nhdhr_120020090,1979,0,0,0
nhdhr_120020090,1980,0,0,0
nhdhr_120020090,1981,0,0,0
nhdhr_120020090,1982,0,0,0
nhdhr_120020090,1983,0,0,0
nhdhr_120020090,1984,0,0,0
nhdhr_120020090,1985,3,3,0
nhdhr_120020090,1986,1,1,0
nhdhr_120020090,1987,0,0,0
nhdhr_120020090,1988,0,0,0
nhdhr_120020090,1989,0,0,0
nhdhr_120020090,1990,0,0,0
nhdhr_120020090,1991,0,0,0
nhdhr_120020090,1992,0,0,0
nhdhr_120020090,1993,0,0,0
nhdhr_120020090,1994,0,0,0
nhdhr_120020090,1995,0,0,0
nhdhr_120020090,1996,0,0,0
nhdhr_120020090,1997,0,0,0
nhdhr_120020090,1998,0,0,0
nhdhr_120020090,1999,0,0,0
nhdhr_120020090,2000,0,0,0
nhdhr_120020090,2001,0,0,0
nhdhr_120020090,2002,0,0,0
nhdhr_120020090,2003,0,0,0
nhdhr_120020090,2004,0,0,0
nhdhr_120020090,2005,0,0,0
nhdhr_120020090,2006,0,0,0
nhdhr_120020090,2007,1,1,0
nhdhr_120020090,2008,6,6,0
nhdhr_120020090,2009,5,5,1
nhdhr_120020090,2010,5,5,0
nhdhr_120020090,2011,2,2,2
nhdhr_120020090,2012,1,1,0
nhdhr_120020090,2013,0,0,0
nhdhr_120020090,2014,0,0,0
nhdhr_120020090,2015,0,0,0
nhdhr_120020090,2016,0,0,0
nhdhr_120020090,2017,0,0,0
nhdhr_120020090,2018,6,6,0
nhdhr_120020090,2019,0,0,0
nhdhr_120020199,1979,1,1,0
nhdhr_120020199,1980,3,3,0
nhdhr_120020199,1981,5,5,0
nhdhr_120020199,1982,14,14,2
nhdhr_120020199,1983,0,0,0
nhdhr_120020199,1984,5,5,0
nhdhr_120020199,1985,1,1,0
nhdhr_120020199,1986,0,0,0
nhdhr_120020199,1987,0,0,0
nhdhr_120020199,1988,0,0,0
nhdhr_120020199,1989,11,11,2
nhdhr_120020199,1990,12,12,1
nhdhr_120020199,1991,11,11,1
nhdhr_120020199,1992,0,0,0
nhdhr_120020199,1993,0,0,0
nhdhr_120020199,1994,0,0,1
nhdhr_120020199,1995,14,14,2
nhdhr_120020199,1996,9,9,2
nhdhr_120020199,1997,1,1,1
nhdhr_120020199,1998,21,21,2
nhdhr_120020199,1999,0,0,0
nhdhr_120020199,2000,0,0,0
nhdhr_120020199,2001,0,0,0
nhdhr_120020199,2002,10,10,0
nhdhr_120020199,2003,0,0,0
nhdhr_120020199,2004,10,10,0
nhdhr_120020199,2005,6,6,0
nhdhr_120020199,2006,13,13,0
nhdhr_120020199,2007,5,5,1
nhdhr_120020199,2008,16,16,1
nhdhr_120020199,2009,17,17,3
nhdhr_120020199,2010,13,13,1
nhdhr_120020199,2011,10,10,3
nhdhr_120020199,2012,13,13,1
nhdhr_120020199,2013,11,11,2
nhdhr_120020199,2014,0,0,0
nhdhr_120020199,2015,5,5,1
nhdhr_120020199,2016,12,12,0
nhdhr_120020199,2017,13,13,0
nhdhr_120020199,2018,12,12,0
nhdhr_120020199,2019,0,0,0
nhdhr_120020200,1979,0,0,0
nhdhr_120020200,1980,0,0,0
nhdhr_120020200,1981,0,0,0
nhdhr_120020200,1982,0,0,0
nhdhr_120020200,1983,0,0,0
nhdhr_120020200,1984,0,0,0
nhdhr_120020200,1985,5,5,0
nhdhr_120020200,1986,0,0,0
nhdhr_120020200,1987,0,0,0
nhdhr_120020200,1988,0,0,0
nhdhr_120020200,1989,0,0,0
nhdhr_120020200,1990,11,11,2
nhdhr_120020200,1991,0,0,0
nhdhr_120020200,1992,0,0,0
nhdhr_120020200,1993,0,0,0
nhdhr_120020200,1994,0,0,0
nhdhr_120020200,1995,0,0,0
nhdhr_120020200,1996,0,0,0
nhdhr_120020200,1997,0,0,0
nhdhr_120020200,1998,0,0,0
nhdhr_120020200,1999,11,11,2
nhdhr_120020200,2000,13,13,0
nhdhr_120020200,2001,0,0,0
nhdhr_120020200,2002,0,0,0
nhdhr_120020200,2003,0,0,0
nhdhr_120020200,2004,0,0,0
nhdhr_120020200,2005,0,0,0
nhdhr_120020200,2006,0,0,0
nhdhr_120020200,2007,0,0,0
nhdhr_120020200,2008,0,0,0
nhdhr_120020200,2009,15,15,1
nhdhr_120020200,2010,0,0,0
nhdhr_120020200,2011,0,0,0
nhdhr_120020200,2012,0,0,0
nhdhr_120020200,2013,9,9,0
nhdhr_120020200,2014,11,11,1
nhdhr_120020200,2015,11,11,0
nhdhr_120020200,2016,11,11,0
nhdhr_120020200,2017,11,11,0
nhdhr_120020200,2018,0,0,0
nhdhr_120020200,2019,0,0,0
nhdhr_120020204,1979,0,0,0
nhdhr_120020204,1980,0,0,0
nhdhr_120020204,1981,0,0,0
nhdhr_120020204,1982,0,0,0
nhdhr_120020204,1983,0,0,0
nhdhr_120020204,1984,0,0,0
nhdhr_120020204,1985,5,5,0
nhdhr_120020204,1986,0,0,0
nhdhr_120020204,1987,0,0,0
nhdhr_120020204,1988,0,0,0
nhdhr_120020204,1989,13,13,0
nhdhr_120020204,1990,0,0,0
nhdhr_120020204,1991,0,0,0
nhdhr_120020204,1992,0,0,0
nhdhr_120020204,1993,0,0,0
nhdhr_120020204,1994,0,0,0
nhdhr_120020204,1995,0,0,0
nhdhr_120020204,1996,0,0,0
nhdhr_120020204,1997,0,0,0
nhdhr_120020204,1998,0,0,0
nhdhr_120020204,1999,0,0,0
nhdhr_120020204,2000,0,0,0
nhdhr_120020204,2001,0,0,0
nhdhr_120020204,2002,9,9,0
nhdhr_120020204,2003,0,0,0
nhdhr_120020204,2004,0,0,0
nhdhr_120020204,2005,0,0,0
nhdhr_120020204,2006,0,0,0
nhdhr_120020204,2007,0,0,0
nhdhr_120020204,2008,0,0,0
nhdhr_120020204,2009,16,16,1
nhdhr_120020204,2010,16,16,2
nhdhr_120020204,2011,0,0,0
nhdhr_120020204,2012,6,6,0
nhdhr_120020204,2013,9,9,3
nhdhr_120020204,2014,11,11,3
nhdhr_120020204,2015,11,11,2
nhdhr_120020204,2016,10,10,3
nhdhr_120020204,2017,10,10,2
nhdhr_120020204,2018,0,0,0
nhdhr_120020204,2019,0,0,0
nhdhr_120020210,1979,0,0,0
nhdhr_120020210,1980,0,0,0
nhdhr_120020210,1981,0,0,0
nhdhr_120020210,1982,0,0,0
nhdhr_120020210,1983,0,0,0
nhdhr_120020210,1984,0,0,0
nhdhr_120020210,1985,0,0,0
nhdhr_120020210,1986,0,0,0
nhdhr_120020210,1987,0,0,0
nhdhr_120020210,1988,0,0,0
nhdhr_120020210,1989,0,0,0
nhdhr_120020210,1990,0,0,0
nhdhr_120020210,1991,0,0,0
nhdhr_120020210,1992,0,0,0
nhdhr_120020210,1993,0,0,0
nhdhr_120020210,1994,0,0,0
nhdhr_120020210,1995,0,0,0
nhdhr_120020210,1996,0,0,0
nhdhr_120020210,1997,0,0,0
nhdhr_120020210,1998,0,0,0
nhdhr_120020210,1999,11,11,0
nhdhr_120020210,2000,13,13,0
nhdhr_120020210,2001,0,0,0
nhdhr_120020210,2002,0,0,0
nhdhr_120020210,2003,13,13,0
nhdhr_120020210,2004,12,12,0
nhdhr_120020210,2005,0,0,0
nhdhr_120020210,2006,12,12,1
nhdhr_120020210,2007,0,0,0
nhdhr_120020210,2008,0,0,0
nhdhr_120020210,2009,0,0,0
nhdhr_120020210,2010,0,0,0
nhdhr_120020210,2011,5,5,6
nhdhr_120020210,2012,6,6,5
nhdhr_120020210,2013,9,9,5
nhdhr_120020210,2014,11,11,0
nhdhr_120020210,2015,9,9,1
nhdhr_120020210,2016,6,6,0
nhdhr_120020210,2017,3,3,0
nhdhr_120020210,2018,0,0,0
nhdhr_120020210,2019,0,0,0
nhdhr_120020212,1979,0,0,0
nhdhr_120020212,1980,1,1,0
nhdhr_120020212,1981,0,0,0
nhdhr_120020212,1982,0,0,0
nhdhr_120020212,1983,0,0,0
nhdhr_120020212,1984,5,5,0
nhdhr_120020212,1985,0,0,0
nhdhr_120020212,1986,0,0,0
nhdhr_120020212,1987,0,0,0
nhdhr_120020212,1988,0,0,0
nhdhr_120020212,1989,0,0,0
nhdhr_120020212,1990,0,0,0
nhdhr_120020212,1991,0,0,0
nhdhr_120020212,1992,0,0,0
nhdhr_120020212,1993,13,13,1
nhdhr_120020212,1994,12,12,1
nhdhr_120020212,1995,0,0,0
nhdhr_120020212,1996,0,0,0
nhdhr_120020212,1997,0,0,0
nhdhr_120020212,1998,0,0,0
nhdhr_120020212,1999,12,12,1
nhdhr_120020212,2000,0,0,0
nhdhr_120020212,2001,12,12,1
nhdhr_120020212,2002,0,0,0
nhdhr_120020212,2003,0,0,0
nhdhr_120020212,2004,12,12,0
nhdhr_120020212,2005,0,0,0
nhdhr_120020212,2006,0,0,0
nhdhr_120020212,2007,0,0,0
nhdhr_120020212,2008,0,0,0
nhdhr_120020212,2009,0,0,0
nhdhr_120020212,2010,0,0,0
nhdhr_120020212,2011,0,0,0
nhdhr_120020212,2012,0,0,0
nhdhr_120020212,2013,0,0,0
nhdhr_120020212,2014,0,0,0
nhdhr_120020212,2015,0,0,0
nhdhr_120020212,2016,0,0,0
nhdhr_120020212,2017,0,0,0
nhdhr_120020212,2018,0,0,0
nhdhr_120020212,2019,0,0,0
nhdhr_120020218,1979,0,0,0
nhdhr_120020218,1980,2,2,0
nhdhr_120020218,1981,0,0,0
nhdhr_120020218,1982,0,0,0
nhdhr_120020218,1983,0,0,0
nhdhr_120020218,1984,0,0,0
nhdhr_120020218,1985,0,0,0
nhdhr_120020218,1986,0,0,0
nhdhr_120020218,1987,0,0,0
nhdhr_120020218,1988,0,0,0
nhdhr_120020218,1989,14,14,0
nhdhr_120020218,1990,0,0,0
nhdhr_120020218,1991,0,0,0
nhdhr_120020218,1992,8,8,0
nhdhr_120020218,1993,9,9,0
nhdhr_120020218,1994,0,0,0
nhdhr_120020218,1995,0,0,0
nhdhr_120020218,1996,0,0,0
nhdhr_120020218,1997,2,2,0
nhdhr_120020218,1998,0,0,0
nhdhr_120020218,1999,0,0,0
nhdhr_120020218,2000,0,0,0
nhdhr_120020218,2001,0,0,0
nhdhr_120020218,2002,0,0,0
nhdhr_120020218,2003,0,0,0
nhdhr_120020218,2004,0,0,0
nhdhr_120020218,2005,0,0,0
nhdhr_120020218,2006,1,1,0
nhdhr_120020218,2007,0,0,0
nhdhr_120020218,2008,10,10,0
nhdhr_120020218,2009,8,8,0
nhdhr_120020218,2010,10,10,1
nhdhr_120020218,2011,10,10,2
nhdhr_120020218,2012,11,11,2
nhdhr_120020218,2013,9,9,1
nhdhr_120020218,2014,9,9,0
nhdhr_120020218,2015,8,8,0
nhdhr_120020218,2016,8,8,0
nhdhr_120020218,2017,9,9,0
nhdhr_120020218,2018,3,3,0
nhdhr_120020218,2019,0,0,0
nhdhr_120020226,1979,0,0,0
nhdhr_120020226,1980,2,2,0
nhdhr_120020226,1981,0,0,0
nhdhr_120020226,1982,0,0,0
nhdhr_120020226,1983,0,0,0
nhdhr_120020226,1984,0,0,0
nhdhr_120020226,1985,0,0,0
nhdhr_120020226,1986,0,0,0
nhdhr_120020226,1987,0,0,0
nhdhr_120020226,1988,0,0,0
nhdhr_120020226,1989,5,5,0
nhdhr_120020226,1990,0,0,0
nhdhr_120020226,1991,0,0,0
nhdhr_120020226,1992,0,0,0
nhdhr_120020226,1993,0,0,0
nhdhr_120020226,1994,0,0,0
nhdhr_120020226,1995,0,0,0
nhdhr_120020226,1996,0,0,0
nhdhr_120020226,1997,0,0,0
nhdhr_120020226,1998,0,0,0
nhdhr_120020226,1999,0,0,0
nhdhr_120020226,2000,0,0,0
nhdhr_120020226,2001,0,0,0
nhdhr_120020226,2002,0,0,0
nhdhr_120020226,2003,8,8,0
nhdhr_120020226,2004,0,0,0
nhdhr_120020226,2005,8,8,0
nhdhr_120020226,2006,8,8,0
nhdhr_120020226,2007,10,10,0
nhdhr_120020226,2008,10,10,0
nhdhr_120020226,2009,7,7,0
nhdhr_120020226,2010,10,10,0
nhdhr_120020226,2011,10,10,0
nhdhr_120020226,2012,0,0,0
nhdhr_120020226,2013,9,9,0
nhdhr_120020226,2014,0,0,0
nhdhr_120020226,2015,8,8,0
nhdhr_120020226,2016,0,0,0
nhdhr_120020226,2017,7,7,0
nhdhr_120020226,2018,0,0,0
nhdhr_120020226,2019,0,0,0
nhdhr_120020235,1979,0,0,0
nhdhr_120020235,1980,0,0,0
nhdhr_120020235,1981,0,0,0
nhdhr_120020235,1982,0,0,0
nhdhr_120020235,1983,0,0,0
nhdhr_120020235,1984,5,5,0
nhdhr_120020235,1985,0,0,0
nhdhr_120020235,1986,0,0,0
nhdhr_120020235,1987,0,0,0
nhdhr_120020235,1988,0,0,0
nhdhr_120020235,1989,0,0,0
nhdhr_120020235,1990,0,0,0
nhdhr_120020235,1991,0,0,0
nhdhr_120020235,1992,0,0,0
nhdhr_120020235,1993,0,0,0
nhdhr_120020235,1994,12,12,1
nhdhr_120020235,1995,0,0,0
nhdhr_120020235,1996,0,0,0
nhdhr_120020235,1997,12,12,2
nhdhr_120020235,1998,0,0,0
nhdhr_120020235,1999,0,0,0
nhdhr_120020235,2000,12,12,0
nhdhr_120020235,2001,0,0,0
nhdhr_120020235,2002,13,13,1
nhdhr_120020235,2003,0,0,0
nhdhr_120020235,2004,0,0,0
nhdhr_120020235,2005,12,12,0
nhdhr_120020235,2006,0,0,0
nhdhr_120020235,2007,0,0,0
nhdhr_120020235,2008,0,0,0
nhdhr_120020235,2009,0,0,0
nhdhr_120020235,2010,0,0,0
nhdhr_120020235,2011,0,0,0
nhdhr_120020235,2012,0,0,0
nhdhr_120020235,2013,0,0,0
nhdhr_120020235,2014,0,0,0
nhdhr_120020235,2015,0,0,0
nhdhr_120020235,2016,0,0,0
nhdhr_120020235,2017,0,0,0
nhdhr_120020235,2018,0,0,0
nhdhr_120020235,2019,0,0,0
nhdhr_120020240,1979,0,0,0
nhdhr_120020240,1980,2,2,0
nhdhr_120020240,1981,0,0,0
nhdhr_120020240,1982,0,0,0
nhdhr_120020240,1983,0,0,0
nhdhr_120020240,1984,5,5,0
nhdhr_120020240,1985,0,0,0
nhdhr_120020240,1986,0,0,0
nhdhr_120020240,1987,0,0,0
nhdhr_120020240,1988,0,0,3
nhdhr_120020240,1989,9,9,4
nhdhr_120020240,1990,12,12,1
nhdhr_120020240,1991,0,0,0
nhdhr_120020240,1992,0,0,0
nhdhr_120020240,1993,0,0,0
nhdhr_120020240,1994,0,0,0
nhdhr_120020240,1995,0,0,0
nhdhr_120020240,1996,9,9,3
nhdhr_120020240,1997,0,0,0
nhdhr_120020240,1998,0,0,1
nhdhr_120020240,1999,1,1,0
nhdhr_120020240,2000,9,9,0
nhdhr_120020240,2001,0,0,0
nhdhr_120020240,2002,0,0,0
nhdhr_120020240,2003,0,0,0
nhdhr_120020240,2004,0,0,0
nhdhr_120020240,2005,0,0,0
nhdhr_120020240,2006,0,0,0
nhdhr_120020240,2007,0,0,0
nhdhr_120020240,2008,0,0,0
nhdhr_120020240,2009,0,0,0
nhdhr_120020240,2010,0,0,0
nhdhr_120020240,2011,11,11,3
nhdhr_120020240,2012,0,0,0
nhdhr_120020240,2013,0,0,0
nhdhr_120020240,2014,0,0,0
nhdhr_120020240,2015,12,12,1
nhdhr_120020240,2016,12,12,1
nhdhr_120020240,2017,13,13,0
nhdhr_120020240,2018,12,12,0
nhdhr_120020240,2019,0,0,0
nhdhr_120020242,1979,0,0,0
nhdhr_120020242,1980,4,4,0
nhdhr_120020242,1981,5,5,0
nhdhr_120020242,1982,0,0,0
nhdhr_120020242,1983,0,0,0
nhdhr_120020242,1984,5,5,0
nhdhr_120020242,1985,0,0,0
nhdhr_120020242,1986,0,0,0
nhdhr_120020242,1987,0,0,0
nhdhr_120020242,1988,0,0,3
nhdhr_120020242,1989,10,10,3
nhdhr_120020242,1990,13,13,0
nhdhr_120020242,1991,0,0,0
nhdhr_120020242,1992,0,0,0
nhdhr_120020242,1993,0,0,0
nhdhr_120020242,1994,0,0,0
nhdhr_120020242,1995,0,0,0
nhdhr_120020242,1996,12,12,0
nhdhr_120020242,1997,0,0,0
nhdhr_120020242,1998,1,1,0
nhdhr_120020242,1999,1,1,0
nhdhr_120020242,2000,8,8,0
nhdhr_120020242,2001,0,0,0
nhdhr_120020242,2002,0,0,0
nhdhr_120020242,2003,0,0,0
nhdhr_120020242,2004,0,0,0
nhdhr_120020242,2005,12,12,0
nhdhr_120020242,2006,12,12,1
nhdhr_120020242,2007,11,11,0
nhdhr_120020242,2008,12,12,1
nhdhr_120020242,2009,12,12,1
nhdhr_120020242,2010,13,13,1
nhdhr_120020242,2011,12,12,2
nhdhr_120020242,2012,13,13,1
nhdhr_120020242,2013,11,11,2
nhdhr_120020242,2014,11,11,1
nhdhr_120020242,2015,13,13,0
nhdhr_120020242,2016,13,13,0
nhdhr_120020242,2017,13,13,0
nhdhr_120020242,2018,11,11,1
nhdhr_120020242,2019,0,0,0
nhdhr_120020245,1979,0,0,0
nhdhr_120020245,1980,4,4,0
nhdhr_120020245,1981,5,5,0
nhdhr_120020245,1982,0,0,0
nhdhr_120020245,1983,5,5,0
nhdhr_120020245,1984,0,0,0
nhdhr_120020245,1985,0,0,0
nhdhr_120020245,1986,0,0,0
nhdhr_120020245,1987,3,3,0
nhdhr_120020245,1988,0,0,0
nhdhr_120020245,1989,11,11,2
nhdhr_120020245,1990,0,0,0
nhdhr_120020245,1991,0,0,0
nhdhr_120020245,1992,0,0,0
nhdhr_120020245,1993,11,11,2
nhdhr_120020245,1994,0,0,0
nhdhr_120020245,1995,0,0,0
nhdhr_120020245,1996,0,0,0
nhdhr_120020245,1997,0,0,0
nhdhr_120020245,1998,12,12,1
nhdhr_120020245,1999,0,0,0
nhdhr_120020245,2000,0,0,0
nhdhr_120020245,2001,0,0,0
nhdhr_120020245,2002,0,0,0
nhdhr_120020245,2003,0,0,0
nhdhr_120020245,2004,0,0,0
nhdhr_120020245,2005,0,0,0
nhdhr_120020245,2006,12,12,1
nhdhr_120020245,2007,0,0,0
nhdhr_120020245,2008,0,0,0
nhdhr_120020245,2009,0,0,0
nhdhr_120020245,2010,0,0,0
nhdhr_120020245,2011,0,0,0
nhdhr_120020245,2012,0,0,0
nhdhr_120020245,2013,0,0,0
nhdhr_120020245,2014,0,0,0
nhdhr_120020245,2015,0,0,0
nhdhr_120020245,2016,0,0,0
nhdhr_120020245,2017,0,0,0
nhdhr_120020245,2018,0,0,0
nhdhr_120020245,2019,0,0,0
nhdhr_120020307,1979,0,0,0
nhdhr_120020307,1980,0,0,0
nhdhr_120020307,1981,0,0,0
nhdhr_120020307,1982,0,0,0
nhdhr_120020307,1983,0,0,0
nhdhr_120020307,1984,0,0,0
nhdhr_120020307,1985,0,0,0
nhdhr_120020307,1986,1,1,0
nhdhr_120020307,1987,0,0,0
nhdhr_120020307,1988,0,0,0
nhdhr_120020307,1989,0,0,0
nhdhr_120020307,1990,0,0,0
nhdhr_120020307,1991,0,0,0
nhdhr_120020307,1992,0,0,0
nhdhr_120020307,1993,0,0,0
nhdhr_120020307,1994,0,0,0
nhdhr_120020307,1995,0,0,0
nhdhr_120020307,1996,0,0,0
nhdhr_120020307,1997,0,0,0
nhdhr_120020307,1998,0,0,0
nhdhr_120020307,1999,0,0,0
nhdhr_120020307,2000,0,0,0
nhdhr_120020307,2001,0,0,0
nhdhr_120020307,2002,0,0,0
nhdhr_120020307,2003,0,0,0
nhdhr_120020307,2004,0,0,0
nhdhr_120020307,2005,0,0,0
nhdhr_120020307,2006,0,0,0
nhdhr_120020307,2007,0,0,0
nhdhr_120020307,2008,15,15,0
nhdhr_120020307,2009,4,4,0
nhdhr_120020307,2010,5,5,0
nhdhr_120020307,2011,8,8,3
nhdhr_120020307,2012,1,1,0
nhdhr_120020307,2013,5,5,0
nhdhr_120020307,2014,0,0,0
nhdhr_120020307,2015,6,6,0
nhdhr_120020307,2016,6,6,0
nhdhr_120020307,2017,0,0,0
nhdhr_120020307,2018,5,5,1
nhdhr_120020307,2019,0,0,0
nhdhr_120020334,1979,0,0,0
nhdhr_120020334,1980,0,0,0
nhdhr_120020334,1981,0,0,0
nhdhr_120020334,1982,0,0,0
nhdhr_120020334,1983,0,0,0
nhdhr_120020334,1984,5,5,0
nhdhr_120020334,1985,0,0,0
nhdhr_120020334,1986,0,0,1
nhdhr_120020334,1987,1,1,0
nhdhr_120020334,1988,0,0,0
nhdhr_120020334,1989,11,11,2
nhdhr_120020334,1990,3,3,0
nhdhr_120020334,1991,0,0,0
nhdhr_120020334,1992,0,0,0
nhdhr_120020334,1993,0,0,0
nhdhr_120020334,1994,0,0,0
nhdhr_120020334,1995,0,0,0
nhdhr_120020334,1996,0,0,0
nhdhr_120020334,1997,8,8,2
nhdhr_120020334,1998,9,9,2
nhdhr_120020334,1999,9,9,4
nhdhr_120020334,2000,0,0,0
nhdhr_120020334,2001,11,11,1
nhdhr_120020334,2002,10,10,3
nhdhr_120020334,2003,11,11,3
nhdhr_120020334,2004,11,11,3
nhdhr_120020334,2005,11,11,3
nhdhr_120020334,2006,10,10,3
nhdhr_120020334,2007,0,0,0
nhdhr_120020334,2008,0,0,0
nhdhr_120020334,2009,0,0,0
nhdhr_120020334,2010,0,0,0
nhdhr_120020334,2011,0,0,0
nhdhr_120020334,2012,0,0,0
nhdhr_120020334,2013,11,11,1
nhdhr_120020334,2014,10,10,2
nhdhr_120020334,2015,0,0,0
nhdhr_120020334,2016,0,0,0
nhdhr_120020334,2017,0,0,0
nhdhr_120020334,2018,0,0,0
nhdhr_120020334,2019,0,0,0
nhdhr_120020342,1979,0,0,0
nhdhr_120020342,1980,0,0,0
nhdhr_120020342,1981,0,0,0
nhdhr_120020342,1982,0,0,0
nhdhr_120020342,1983,0,0,0
nhdhr_120020342,1984,0,0,0
nhdhr_120020342,1985,0,0,0
nhdhr_120020342,1986,0,0,0
nhdhr_120020342,1987,0,0,0
nhdhr_120020342,1988,0,0,0
nhdhr_120020342,1989,0,0,0
nhdhr_120020342,1990,0,0,0
nhdhr_120020342,1991,0,0,0
nhdhr_120020342,1992,0,0,0
nhdhr_120020342,1993,0,0,0
nhdhr_120020342,1994,0,0,0
nhdhr_120020342,1995,0,0,0
nhdhr_120020342,1996,0,0,0
nhdhr_120020342,1997,10,10,1
nhdhr_120020342,1998,11,11,0
nhdhr_120020342,1999,0,0,0
nhdhr_120020342,2000,0,0,0
nhdhr_120020342,2001,0,0,0
nhdhr_120020342,2002,0,0,0
nhdhr_120020342,2003,0,0,0
nhdhr_120020342,2004,6,6,1
nhdhr_120020342,2005,7,7,0
nhdhr_120020342,2006,7,7,0
nhdhr_120020342,2007,6,6,1
nhdhr_120020342,2008,13,13,1
nhdhr_120020342,2009,5,5,2
nhdhr_120020342,2010,6,6,1
nhdhr_120020342,2011,5,5,2
nhdhr_120020342,2012,7,7,0
nhdhr_120020342,2013,9,9,1
nhdhr_120020342,2014,8,8,0
nhdhr_120020342,2015,0,0,0
nhdhr_120020342,2016,0,0,0
nhdhr_120020342,2017,0,0,0
